twitter-id	user-id	month	weekday	longitude	latitude	country-id	city-id	artist-id	track-id
134469268057239553	80169614	11	3	-46.1857145	-23.559386500000002	0	138	9192	141574	
134469383463510016	272410875	11	3	100.314785	5.39716185	6	301	82745	1479094	
134469475176157185	257308034	11	3	-118.01890799999998	33.979440499999995	3	731	122991	2106182	
134469517991612416	46165339	11	3	-76.96734	38.875393	3	323	122991	2106309	
134469574799269888	80749685	11	3	-99.15336500000001	19.432546	11	226	82046	1469369	
134469595200364545	30713116	11	3	-81.16853499999999	32.038931000000005	3	732	133938	2279491	
134469883235807233	404516887	11	3	106.971913	-6.437104	1	733	471013	8079988	
134470217882546177	50680064	11	3	-77.642315	43.05656	3	734	82745	1479377	
134470507994152960	59235703	11	3	-87.904895	42.037483	3	735	122991	2106349	
134470619759771648	391521553	11	3	-97.147606	32.735214	3	96	122991	2106309	
134470643302412288	69448709	11	3	-99.233575	19.65629	11	736	96457	9116546	
134471189090406400	304421392	11	3	101.65367549999999	3.0329581500000002	6	25	374235	6513309	
134471226193231872	94967835	11	3	115.22429	-8.669242	1	737	478792	9821212	
134471324012773376	156483744	11	3	-95.48289	29.651539	3	229	446475	7677259	
134471533274988544	228577635	11	3	-86.2135	39.873928	3	8	336473	5880217	
134471548596781056	206077723	11	3	-76.90010699999999	38.8950815	3	108	122991	2106349	
134471564912627712	332790638	11	3	106.79673	-6.26389	1	139	157351	2708779	
134471629551050753	49497310	11	3	-46.595524999999995	-23.6828135	0	5	468292	8033756	
134471729471954944	235796919	11	3	-77.236965	38.804821000000004	3	174	474988	8144242	
134471787474980864	349242404	11	3	-47.407715	-22.745161	0	738	40629	711775	
134471821343981569	20719085	11	3	-85.10343	33.58235	3	167	466569	8010995	
134471861462511617	290391338	11	3	-92.03854799999999	30.216978	3	739	122991	2106409	
134471873525325824	30536194	11	3	-84.418065	33.7677635	3	504	53364	944562	
134471936985145344	148924883	11	3	-106.4295875	31.811130499999997	3	688	122991	2106361	
134471989451698176	58976872	11	3	119.464645	-5.146304300000001	1	22	52897	9053213	
134472008896479233	251027133	11	3	101.705305	3.14845	6	29	102925	1758316	
134472069663571970	345487067	11	3	-118.21075450000001	34.0209315	3	67	122991	2106398	
134472204183289856	42435850	11	3	107.62619	-6.9055800000000005	1	114	258846	4602534	
134472272261038080	204959418	11	3	-47.796621	-15.77631	0	121	346405	6025265	
134472384735477760	61548580	11	3	-84.49501000000001	39.171773	3	530	112407	1930535	
134472489865707520	64947316	11	3	-77.865845	40.796257	3	740	449537	7734412	
134472554801934336	1588551	11	3	-99.015015	19.375242	11	741	67838	1210062	
134472567414194176	236313020	11	3	-93.26654	44.940857	3	270	231897	4161846	
134472676545798144	54032962	11	3	-76.6205475	39.284709	3	297	122991	2106314	
134472757122572288	75835888	11	3	-46.290099	-23.86332	0	466	344965	6003180	
134472758737387520	33632444	11	3	-34.939350000000005	-8.043603	0	133	319528	5574421	
134472809316491264	174852604	11	3	-86.22287	43.0517865	3	533	189580	3316338	
134473013893664768	117231139	11	3	-117.58056	34.149864	3	742	367929	6415226	
134473274699677696	235796919	11	3	-77.236965	38.804821000000004	3	174	481534	8254900	
134473302491148288	17119726	11	3	-47.927895	-15.796847	0	743	82745	1479193	
134473569492148224	24814648	11	3	-77.236965	38.804821000000004	3	174	135108	2308076	
134474492012527616	248493388	11	3	-76.66513	36.74622	3	457	281048	4977587	
134474562564923392	30952685	11	3	-80.33962700000001	27.4313875	3	744	122991	2106383	
134475017382674432	312441424	11	3	-121.33654	38.02194	3	710	122991	2106349	
134475341325549568	220520184	11	3	-118.13179	34.699903	3	598	242108	4323232	
134475537388273664	258147114	11	3	-71.16312	42.707035	3	646	361769	6312609	
134475692174872576	59300012	11	3	-83.17829499999999	32.678208500000004	3	366	1343	20021	
134475692174872576	59300012	11	3	-83.17829499999999	32.678208500000004	3	366	1343	20021	
134475728875032577	368170276	11	3	-118.077935	34.400865499999995	3	728	321917	5612013	
134475909339160576	98574456	11	3	-75.18924	39.941654	3	156	9192	141541	
134475960320933888	73454475	11	3	-49.288439	-25.4951095	0	16	277420	4917794	
134476482444656640	163637878	11	3	-79.880104	36.198605	3	745	122991	2106166	
134476673704923136	251027133	11	3	101.705305	3.14845	6	29	240055	4290550	
134476695527882753	63033291	11	3	-100.0768425	31.168935000000005	3	680	458939	7895713	
134476861328732160	254114189	11	3	-102.32721000000001	21.849459	11	746	493319	8546867	
134476943188951040	54032962	11	3	-76.6205475	39.284709	3	297	122991	2106429	
134476961715200000	220520184	11	3	-118.13179	34.699903	3	598	386909	6702599	
134477100852846592	128624418	11	3	-47.56216	-22.395456	0	747	82745	1479008	
134477390226264065	277742586	11	3	-85.59716	42.2741585	3	748	377037	6552211	
134477411109715968	173334633	11	3	-111.54703	39.499761500000005	3	749	414157	7131382	
134477516210581504	110281032	11	3	-77.67247	35.446416	3	750	59333	1049898	
134477792212566017	62033002	11	3	-46.334444000000005	-23.4648245	0	751	328106	5730965	
134477822415736836	148924883	11	3	-106.4295875	31.811130499999997	3	688	122991	2106383	
134477845115314176	223008351	11	3	110.88545	-7.395232	1	752	154211	2651353	
134477976279597058	302068726	11	3	-74.00264	40.736633	3	4	65270	1158180	
134478010911965184	17377500	11	3	-79.062915	38.159275	3	753	474988	8144218	
134478022475653120	341558434	11	3	-84.41404	37.996567	3	456	308470	5417084	
134478081095241728	176624431	11	3	-75.57044	39.74805	3	589	197860	3443265	
134478097209757696	234565264	11	3	-122.27839750000001	47.03473199999999	3	153	75946	1347441	
134478131519172609	234565264	11	3	-122.27839750000001	47.03473199999999	3	153	75946	1347441	
134478473573044225	43866452	11	3	-75.77004	42.7466315	3	115	166907	2923935	
134478575792422912	194977357	11	3	-75.84951	39.98724	3	754	122991	2106383	
134478833784078337	123287650	11	3	-119.30660499999999	37.269174	3	361	251952	4486271	
134478880143720448	57189087	11	3	-51.159310000000005	-30.0997205	0	263	386556	6697504	
134478885940248577	398131541	11	3	-77.04345	38.90081	3	323	269322	9484588	
134478978248486912	349242404	11	3	-47.407715	-22.745161	0	738	108370	1869365	
134479124197687298	94921530	11	3	110.58019	-7.717529	1	755	4697	8961043	
134479189385547776	27439135	11	3	-79.272475	43.6293425	5	401	246018	4386358	
134479290191450112	22161655	11	3	106.83485300000001	-6.2213485	1	1	61936	1100111	
134479446760628225	251814389	11	3	-122.43606500000001	37.770294500000006	3	195	75946	1347351	
134479511021559808	309041890	11	3	-104.49913	37.18319	3	756	122991	2106315	
134479674653933568	32501848	11	3	-123.07251200000002	49.2882365	5	723	346060	6019583	
134479718790610947	98516729	11	3	-95.37313	30.0708865	3	143	286073	5070345	
134479762113560576	168070749	11	3	-122.97931	46.16394	3	331	9192	141541	
134479973259034625	255681133	11	3	-43.52439	-22.696527500000002	0	104	241854	4318396	
134479983115640832	57472579	11	3	-37.347271	-5.1874465	0	255	9192	141549	
134480338519998465	200735488	11	3	-100.0768425	31.168935000000005	3	680	82745	1479214	
134480502957678592	174194590	11	3	-0.142822	51.52074	2	2	433614	7466194	
134480538529570818	327156432	11	3	-46.595524999999995	-23.6828135	0	5	384551	6663745	
134480580292255745	238350671	11	3	-119.79469499999999	36.7827835	3	757	52897	9053213	
134480766561300480	147760040	11	3	-36.406765	-8.268903499999999	0	700	392429	6786223	
134480977199243264	159001649	11	3	-84.71477	33.84197	3	758	122991	2106446	
134481019372965888	30167678	11	3	-53.184835500000005	-14.239328	0	448	201606	3514114	
134481520583905280	239947042	11	3	-76.921295	38.941643	3	759	361769	6312609	
134481762100314113	213351845	11	3	-100.29359050000001	25.6411665	11	614	47954	848059	
134481763383775232	174194590	11	3	-0.142822	51.52074	2	2	433614	7466221	
134481779238252544	287721738	11	3	-79.87366	39.578182999999996	3	134	250844	4468286	
134481820778635265	33632444	11	3	-34.939350000000005	-8.043603	0	133	480710	8240994	
134481963947003904	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	457652	7877152	
134482038832103424	133804393	11	3	-100.29638	25.660635	11	760	47954	848059	
134482178569543680	149944311	11	3	-74.49036050000001	40.5012325	3	761	45556	798789	
134482237306572800	340038307	11	3	-84.21289250000001	33.851711	3	762	474865	8142594	
134482249600077824	94921530	11	3	110.58019	-7.717529	1	755	492186	8528493	
134482394723000320	311890337	11	3	-95.64794	29.885471	3	229	458939	7895713	
134482568362983424	234604623	11	3	-77.293816	38.58497	3	763	122991	2106453	
134482694917734400	281351694	11	3	-111.94462	40.657078	3	669	252854	4501695	
134483117615480833	109306715	11	3	-117.63118	34.104782	3	764	375388	6530112	
134483212096380928	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	23377	393524	
134483520801357824	65586677	11	3	-76.85559	40.275707	3	765	474988	8144343	
134483811168829440	79889984	11	3	-72.1055	41.51056	3	766	367391	6406015	
134483970971803648	326009433	11	3	-76.95584	38.944275000000005	3	84	122991	2106182	
134483969487020032	38300144	11	3	-87.665235	41.5589325	3	767	264457	4702818	
134484164421492736	280101142	11	3	-75.050285	39.9515965	3	768	122991	2106361	
134484236324450304	174194590	11	3	-0.142822	51.52074	2	2	433614	7466226	
134484256343867392	239173778	11	3	-75.2540775	39.931639	3	769	446475	9769486	
134484608677982208	31207292	11	3	-96.671973	33.113498	3	558	431180	9730596	
134484753360490497	303874320	11	3	-90.11422300000001	36.038953	3	770	82745	1479214	
134484892904992768	103731460	11	3	-76.9869	38.80859	3	771	253986	4518127	
134485022357987328	347631691	11	3	-98.66912	29.522795	3	486	160275	2752923	
134485071687204865	149572395	11	3	-81.56251	41.459446	3	305	458939	7895754	
134485175408140288	52235735	11	3	-38.5026015	-12.875334500000001	0	40	236518	9502679	
134485443063463936	65028959	11	3	-94.67525499999999	38.916655	3	712	356772	6212943	
134485447727513601	231985830	11	3	-89.66098500000001	39.763912999999995	3	174	122991	2106298	
134485511782924289	174194590	11	3	-0.142822	51.52074	2	2	433614	7466231	
134485638857752576	255104292	11	3	-76.240654	36.915257	3	772	474988	8144288	
134485786514034688	33632444	11	3	-34.939350000000005	-8.043603	0	133	480710	8240947	
134485907490349056	239173778	11	3	-75.2540775	39.931639	3	769	122991	2106193	
134486007159586816	164343648	11	3	-83.8397025	42.29809	3	513	474988	8144343	
134486153758900224	84852835	11	3	28.194975	-25.843294	17	773	122991	2106383	
134486255214936064	288495832	11	3	-70.52441	-33.482723	26	774	310251	5441778	
134486279277658112	55041920	11	3	-99.1774	19.294012	11	775	43441	756326	
134486290535157760	28778424	11	3	102.24815799999999	2.2013294500000002	6	776	52897	9053213	
134486554696613889	103731460	11	3	-76.98659	38.808594	3	771	223140	4019700	
134486556353376256	35609771	11	3	-76.130245	43.1336135	3	777	294951	5207177	
134486794061357056	195499085	11	3	-53.184835500000005	-14.239328	0	448	386909	6702635	
134486958989787136	333365505	11	3	-75.08164	39.95124	3	778	359854	6278774	
134487310891892736	85757045	11	3	106.82691	-6.168961	1	17	346060	6018901	
134487463988183040	29854824	11	3	-73.97647	40.826416	3	779	446475	9769486	
134487481323241472	282835178	11	3	-118.17736	33.796177	3	601	466569	8011067	
134487574088663040	130739862	11	3	-85.97682	39.828465	3	8	200893	3504652	
134487752879259649	60287987	11	3	-84.8741275	32.4909725	3	97	212040	3717948	
134487819904221184	190750836	11	3	-78.82515	42.949543	3	780	75946	1347554	
134487844252164096	239173778	11	3	-75.2540775	39.931639	3	769	122991	2106369	
134487899063336960	374672901	11	3	-75.7857	39.986626	3	754	122991	2106383	
134488221294919681	128624418	11	3	-47.56216	-22.395456	0	747	82745	1478997	
134488444591276033	174194590	11	3	-0.142822	51.52074	2	2	64148	9061871	
134488546055700481	281408040	11	3	82.95568499999999	55.001484	15	781	264629	4705704	
134488615123292160	282835178	11	3	-118.17736	33.796177	3	601	122991	2106246	
134488633532104705	190750836	11	3	-78.82515	42.949543	3	780	409815	9685222	
134488743049576448	199947745	11	3	101.705305	3.14845	6	29	141572	2424593	
134488792588488704	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	371598	6471223	
134488862801141760	326009433	11	3	-76.95584	38.944275000000005	3	84	286073	5070351	
134488866118828033	311254856	11	3	106.82691	-6.168961	1	17	48184	852417	
134488889648877568	256591637	11	3	-34.882003499999996	-7.1494065	0	45	171476	3007260	
134488908393218048	233882478	11	3	107.62619	-6.9055800000000005	1	114	290986	5148757	
134488976844259329	176624431	11	3	-75.57057	39.748142	3	589	46635	817642	
134489000282034176	85757045	11	3	106.82691	-6.168961	1	17	82745	1479329	
134489017017315328	174194590	11	3	-0.142822	51.52074	2	2	64148	1139292	
134489085782921216	94405308	11	3	-81.55044000000001	41.4750515	3	122	122991	2106158	
134489165072048129	326454689	11	3	106.86784	-6.2121277	1	782	365029	6369742	
134489230691938304	366919838	11	3	-81.662375	26.6042355	3	783	332062	9569667	
134489249520164864	74881054	11	3	174.71094	-36.73028	46	784	165596	9474072	
134489426171670529	63897650	11	3	-87.63425	41.857483	3	470	446638	7679712	
134489626088980480	39209897	11	3	-87.5966	41.619778	3	464	122991	2106298	
134489719349329921	174194590	11	3	-0.142822	51.52074	2	2	64148	1139290	
134489829592416256	239622016	11	3	-95.53907000000001	29.571763	3	785	474988	8144214	
134489897393340417	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	82745	1479214	
134490022538776576	311254856	11	3	106.82691	-6.168961	1	17	365029	6369742	
134490032529612800	326454689	11	3	106.85538	-6.1938496	1	546	247344	4407847	
134490096035577856	199947745	11	3	101.705305	3.14845	6	29	65197	1156713	
134490132471484416	209303825	11	3	-89.886856	35.073997	3	786	466569	8010960	
134490627869122562	326454689	11	3	106.85538	-6.1938496	1	546	365029	6369742	
134490682785148929	174194590	11	3	-0.142822	51.52074	2	2	64148	1139228	
134490978596818945	326454689	11	3	106.8477	-6.1798368	1	258	262440	9505205	
134491015984852992	314881404	11	3	-88.02250000000001	43.00415	3	205	166021	2892991	
134491124558610432	315286510	11	3	-119.75203	36.863937	3	757	14732	243306	
134491195270369280	330565770	11	3	-80.94461	35.21712	3	44	474988	8144209	
134491196964876289	19469341	11	3	-73.95125	40.76219	3	4	195094	3402644	
134491506705829889	174194590	11	3	-0.142822	51.52074	2	2	291393	5155744	
134491562620108800	74326015	11	3	-42.605343500000004	-19.553735	0	787	298166	5251696	
134491591388835841	69438010	11	3	-121.34632	38.41798	3	788	264457	4702883	
134491758246641665	20121106	11	3	-80.639545	41.094480000000004	3	713	484982	8333968	
134491949997625344	163593605	11	3	-75.9095	40.35535	3	789	122991	2106383	
134491961225785346	39209897	11	3	-87.57352	41.619373	3	790	253986	4518097	
134492224716161024	35084109	11	3	-90.18877	32.3110695	3	724	102690	9710673	
134492342559326208	261782848	11	3	-46.453825	-23.392052500000002	0	286	223000	4017103	
134492393864044546	275227611	11	3	-97.412224	40.82131	3	548	474988	8144301	
134492476466667521	197098435	11	3	-83.326614	42.44439	3	791	234036	4198813	
134492490387554304	296258520	11	3	115.18375	-8.462412	1	792	51307	8497058	
134492582427361280	260405715	11	3	-103.20616	34.41005	3	793	240037	4290016	
134492658721759234	381372728	11	3	-82.7892	27.962431	3	794	188424	3298995	
134492749209673729	144668281	11	3	-80.926615	33.6244975	3	479	452227	9778429	
134492934816006144	230931647	11	3	-80.85447	35.244232	3	44	223253	4021440	
134493151229509632	125472053	11	3	-53.824214999999995	-29.752777	0	795	45556	9031142	
134493666038390784	239173778	11	3	-75.2540775	39.931639	3	769	122991	2106383	
134493676478021632	137289352	11	3	136.99265	35.447807	16	796	356772	6212765	
134493745906327552	267043695	11	3	-104.756795	38.8753365	3	797	462593	7946191	
134493812704808960	33447522	11	3	101.69542249999999	2.7715027	6	798	1983	27556	
134493923941941248	268750979	11	3	112.693146	-7.4885297	1	799	471013	8079988	
134494139675975680	32304188	11	3	-122.07060299999999	37.6177655	3	800	306511	5385367	
134494191039426560	174194590	11	3	-0.142822	51.52074	2	2	291393	5155812	
134494317011144704	275227611	11	3	-97.22508	40.822536	3	801	474988	8144253	
134494601103945728	94215680	11	3	-46.595524999999995	-23.6828135	0	5	335554	5866878	
134494607974203392	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	344762	9598157	
134495017287954433	55317102	11	3	-83.099205	42.35271	3	471	33886	598287	
134495251422384128	239622016	11	3	-95.53907000000001	29.571763	3	785	474988	8144309	
134495347522281472	103890176	11	3	116.39647	6.0122475	6	802	440996	7587685	
134495694592540672	62207495	11	3	107.89882	-7.0310054	1	803	346060	6019385	
134495799118807040	239173778	11	3	-75.2540775	39.931639	3	769	474988	8144277	
134496023077855233	30119165	11	3	-117.10902999999999	32.824631	3	730	149669	2551580	
134496339697475585	242427495	11	3	-79.87366	39.578182999999996	3	134	474988	8144228	
134496641343422465	174194590	11	3	-0.142822	51.52074	2	2	156067	2680524	
134496641649618945	220520184	11	3	-118.13179	34.699903	3	598	250929	4470302	
134497116138643456	336441584	11	3	101.705305	3.14845	6	29	52897	9053207	
134497266366029824	137289352	11	3	136.99677	35.447464	16	796	146005	2490224	
134497375787028480	236210673	11	3	-90.11803499999999	29.8832925	3	804	122991	2106349	
134497495656038400	63028320	11	3	113.921326	-0.789275	1	805	149669	2551580	
134497605811060736	47131410	11	3	102.24815799999999	2.2013294500000002	6	776	9192	141574	
134497665735081984	174194590	11	3	-0.142822	51.52074	2	2	41851	729569	
134497699620855808	44482012	11	3	-95.462108	29.8238725	3	229	292252	5167949	
134497802112872448	398428323	11	3	127.78616	26.338692	16	806	474988	8144423	
134498186466295809	137289352	11	3	137.00757	35.440453	16	796	302854	5322993	
134498192996827136	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	9192	141574	
134498496899334144	84926600	11	3	-87.652916	41.70462	3	470	135108	2308021	
134498697512878080	174194590	11	3	-0.142822	51.52074	2	2	141833	2428307	
134498715032502272	138297692	11	3	-34.882003499999996	-7.1494065	0	45	209220	3667466	
134498857458483200	22852044	11	3	-71.271385	41.670284	3	807	6378	603674	
134499125721972736	160762875	11	3	-118.210747	34.0209315	3	67	356219	6203272	
134499129945628672	34506657	11	3	82.24981	16.984701	34	808	358360	6237878	
134499138233565184	15732564	11	3	-119.28382	34.458324	3	809	453941	7816744	
134499181380378626	229980401	11	3	-75.5588	39.73849	3	589	46635	817575	
134499212401455104	69177260	11	3	-83.37416	42.3972485	3	684	166021	2892906	
134499372690980864	318203870	11	3	-91.16157	30.44928	3	363	455047	7834350	
134499826162339840	147344638	11	3	-99.0903055	19.6260055	11	810	82745	1479142	
134499896765071361	174194590	11	3	-0.142822	51.52074	2	2	313311	5483414	
134500261430444032	351349143	11	3	-87.63561	41.512384	3	379	103505	1767725	
134500297744719872	30942788	11	3	-80.865475	33.487457	3	479	336541	5881229	
134500309165817856	166721163	11	3	-76.94973	38.936195	3	84	122991	2106193	
134500333257887744	318203870	11	3	-91.161285	30.449343	3	363	45556	798860	
134500831285350400	33797050	11	3	37.548339999999996	55.7558765	15	162	166359	2904441	
134500842211508224	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	77470	1379803	
134501156343922688	130739862	11	3	-85.97682	39.828465	3	8	103887	1778138	
134501227168940032	78621032	11	3	-76.902275	38.645798	3	811	122991	2106298	
134501491133263872	174194590	11	3	-0.142822	51.52074	2	2	404929	6997021	
134501508678029312	245583704	11	3	-74.2423625	40.9484675	3	419	446475	7677258	
134501631587917824	67824533	11	3	106.82691	-6.168961	1	17	423453	7298476	
134501970693210112	46652928	11	3	106.744896	-6.2369046	1	812	1983	27556	
134501988502216704	197087253	11	3	-119.30660499999999	37.269174	3	361	127453	2175141	
134502131829981184	146255084	11	3	-80.84683	33.49265	3	479	122991	2106329	
134502350051213312	277963456	11	3	101.705305	3.14845	6	29	151666	2579860	
134502369084964865	255895423	11	3	-118.58943	34.19317	3	813	166021	2892958	
134502378933202944	307615734	11	3	-101.44921	35.643944	3	814	122991	2106386	
134502659179810816	130739862	11	3	-85.97682	39.828465	3	8	91167	1614063	
134502876025339906	174194590	11	3	-0.142822	51.52074	2	2	27749	489956	
134502894899699712	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	389447	6744217	
134503034947518464	50610298	11	3	106.76713	-6.190328	1	815	9192	141516	
134503198814777346	162130536	11	3	56.144275500000006	58.022457	15	816	202460	3538194	
134503490226634752	260369030	11	3	50.468147	26.217176	47	817	122991	2106344	
134503617406316544	343374989	11	3	-84.110565	34.110752	3	818	79430	9083833	
134503838320304128	303874320	11	3	-90.11422300000001	36.038953	3	770	122991	2106409	
134504325455155200	111198970	11	3	-81.55044000000001	41.4750515	3	122	122991	2106349	
134504599750049792	206029173	11	3	56.144275500000006	58.022457	15	816	288632	5114679	
134504944517648384	318203870	11	3	-91.16135	30.449137	3	363	455047	7834325	
134504944517648384	318203870	11	3	-91.16135	30.449137	3	363	455047	7834325	
134505285795594240	130739862	11	3	-85.97682	39.828465	3	8	67310	1200643	
134505508118855680	45879373	11	3	-84.52091	42.708681999999996	3	443	410815	7080452	
134506358757269504	147344638	11	3	-99.0903055	19.6260055	11	810	82745	1479142	
134506376515956736	20214708	11	3	-85.66009	42.956356	3	318	33091	587249	
134506746248052737	45302993	11	3	101.65367549999999	3.0329581500000002	6	25	316246	5530524	
134506893782695936	174194590	11	3	-0.142822	51.52074	2	2	11542	178886	
134506930931634176	152341826	11	3	-81.01689	34.014095	3	402	308671	5420671	
134507006768844800	251027133	11	3	101.705305	3.14845	6	29	171476	3007271	
134507200327585792	226627049	11	3	-84.29753	37.742855	3	427	122991	2106386	
134507221320073216	249455824	11	3	-75.696325	38.2039425	3	819	474988	8144277	
134507557942333440	261203571	11	3	106.83445	-6.232959999999999	1	1	1983	27556	
134507650825195520	44116744	11	3	-75.25418	39.938103	3	820	122991	2106383	
134507788679389185	273116726	11	3	-115.55601	32.83076	3	821	215116	3848069	
134507837115219968	318203870	11	3	-91.16135	30.449137	3	363	229617	4120404	
134507851841409024	276999288	11	3	-46.595524999999995	-23.6828135	0	5	344965	6003079	
134507892178038784	174194590	11	3	-0.142822	51.52074	2	2	414766	7140111	
134508018317541377	249428989	11	3	100.33671	5.4181147	6	822	371518	6470256	
134508038282424320	242149163	11	3	-89.7561	34.949368	3	823	485426	8342927	
134508268834918400	399586486	11	3	-72.76819	41.68915	3	21	122991	2106361	
134508543746383872	174194590	11	3	-0.142822	51.52074	2	2	172206	3017267	
134508621026439168	191227878	11	3	-54.2948925	-27.993136500000002	0	272	209120	3666215	
134508871648686080	178114579	11	3	-2.8486848	54.77499	2	824	31739	566637	
134508981661089792	52633397	11	3	-71.82243	42.252167	3	825	122991	2106349	
134509063068332032	337981722	11	3	-120.6569	35.304188	3	826	247496	4410808	
134509235756204032	111198970	11	3	-81.55044000000001	41.4750515	3	122	122991	2106246	
134509293734068224	278699124	11	3	-92.09316	32.44716	3	827	45556	799050	
134509424315351040	233532303	11	3	103.838249	1.5254036499999999	6	828	287738	5098510	
134509476819636224	286022840	11	3	-118.39953249999999	34.082544500000004	3	829	9192	141574	
134509667312340992	233532303	11	3	103.838249	1.5254036499999999	6	828	287738	5098523	
134509694545960960	58643908	11	3	-81.7057825	41.4987675	3	305	458939	7895739	
134509815706820608	40411858	11	3	-119.30660499999999	37.269174	3	361	122991	2106361	
134509955771408384	251027133	11	3	101.705305	3.14845	6	29	52897	9053250	
134510324169715713	137224553	11	3	112.42130499999999	-7.46747175	1	830	361491	9754286	
134510488624177152	318203870	11	3	-91.1611	30.449461	3	363	271222	9487529	
134510660443840512	174194590	11	3	-0.142822	51.52074	2	2	29320	521086	
134510673223876608	125405889	11	3	-6.8153328	53.154756500000005	19	831	4352	63052	
134510675262312448	178114579	11	3	-2.7570052	54.65156	2	832	242361	4328386	
134510753943257088	295469120	11	3	-95.56405	29.719563	3	229	229337	4116231	
134510776688971777	30167678	11	3	-53.184835500000005	-14.239328	0	448	228844	4105202	
134510993186369536	77634276	11	3	-84.403824	39.38282	3	833	231897	4161755	
134511069514301440	284782088	11	3	-97.12141	33.148766	3	312	122991	2106298	
134511683585589248	174194590	11	3	-0.142822	51.52074	2	2	399444	6897947	
134511741647331328	217202582	11	3	-115.24068	36.21609	3	119	416756	7176784	
134511780071354368	111198970	11	3	-81.55044000000001	41.4750515	3	122	474988	8144214	
134511869753966592	191227878	11	3	-54.2948925	-27.993136500000002	0	272	305527	5367354	
134512657830133760	6284612	11	3	-84.5404	39.136340000000004	3	530	14314	237352	
134513007895126016	235782701	11	3	-117.31178	34.083645	3	834	368595	6424458	
134513042737201153	174194590	11	3	-0.142822	51.52074	2	2	278947	4948100	
134513210974941185	41514618	11	3	-123.07251200000002	49.2882575	5	723	45087	792194	
134513341656875008	243453351	11	3	-74.2423625	40.9484675	3	419	30686	547166	
134513396807761920	121129215	11	3	-3.5814524	40.469646	20	85	342165	5962925	
134513510997688320	42871090	11	3	106.906136	-6.2289677	1	433	471013	8079988	
134514052155183104	71786067	11	3	35.496758	33.893192	22	835	13421	220479	
134514165682405376	284782088	11	3	-97.1216	33.148945	3	312	122991	2106349	
134514297320636416	235782701	11	3	-117.31166	34.083614	3	834	368595	6424440	
134514353197162496	174194590	11	3	-0.142822	51.52074	2	2	374955	6524305	
134514416187224064	36149621	11	3	35.2433215	38.963745	9	33	35546	622689	
134514526988156928	69139163	11	3	113.921326	-0.789275	1	805	350278	9751875	
134514847860797440	245878131	11	3	107.052025	20.94432	13	41	515499	9523265	
134514944220741633	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	324021	5644266	
134514972368703489	130739862	11	3	-85.97682	39.828465	3	8	231484	4156292	
134515177688268800	42702799	11	3	-99.15336500000001	19.432546	11	226	335679	5869480	
134515715741990912	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	104665	1798463	
134515727049834496	174194590	11	3	-0.142822	51.52074	2	2	96457	9115954	
134515877755359233	298086575	11	3	-117.32241	34.17919	3	836	46126	808879	
134516448910516225	26364675	11	3	-114.07647	50.957016	5	837	356772	6213084	
134516471366823936	126642579	11	3	107.307945	-6.342991	1	838	59230	1048124	
134516524403798016	41979087	11	3	103.838249	1.5254036499999999	6	828	179650	3147495	
134516538416963584	24334350	11	3	-122.521883	47.1583405	3	839	264457	4702783	
134516569911984128	178114579	11	3	-2.7283273	54.306095	2	840	192665	3368451	
134516811709423616	187215743	11	3	5.0057235	52.168167	14	841	384551	6663741	
134516998100094976	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	451219	7765450	
134517164861427713	42702799	11	3	-99.05038300000001	19.3427915	11	842	444464	7645550	
134517633042235392	234791106	11	3	-92.19846	38.57717	3	843	262440	9504925	
134517648703750144	174194590	11	3	-0.142822	51.52074	2	2	69774	1241976	
134517945564012544	42435850	11	3	107.62619	-6.9055800000000005	1	114	258846	4602519	
134518281242550272	166635563	11	3	-87.9851	43.072987	3	205	210256	3686000	
134518301807214592	89001017	11	3	143.01878	42.965702	16	844	80693	1446727	
134518306395791360	149473417	11	3	106.78243	-6.192796	1	59	268288	4759437	
134518453284519936	28968373	11	3	15.399734500000001	60.454216	10	845	446266	7673072	
134518638018437121	174194590	11	3	-0.142822	51.52074	2	2	259984	9455982	
134518825361223681	364472519	11	3	-85.63843	38.18485	3	846	412760	7110692	
134519510978924544	251027133	11	3	101.705305	3.14845	6	29	35673	625456	
134519930681950208	75050274	11	3	101.38551	3.2318740999999997	6	52	223140	4019662	
134520215563288576	174194590	11	3	-0.142822	51.52074	2	2	136191	9534586	
134520566374871040	236992192	11	3	-83.88696999999999	33.981500499999996	3	847	275500	4888143	
134520734004416512	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	9192	141566	
134520838618759168	36892670	11	3	106.827065	-6.175414	1	17	82745	1479214	
134520858050969601	191227878	11	3	-54.2948925	-27.993136500000002	0	272	290331	5137136	
134520927894507520	130739862	11	3	-85.97682	39.828465	3	8	244868	4368847	
